episode,seed,scenario_id,mean_global_reward,steps,actor_loss,critic_loss,entropy,gate_fraction
0,7,phase4_am_peak,-1.0756765340106809,180,0.09588506072759628,910.2235107421875,0.12492123246192932,0.013888888888888888
1,8,phase4_am_peak,-0.9121365447484477,180,0.004399023950099945,535.2428588867188,0.1434163749217987,0.02638888888888889
2,9,phase4_am_peak,-0.8846410637543798,180,0.06172248721122742,598.3685302734375,0.16644448041915894,0.022685185185185187
3,10,phase4_am_peak,-0.7943264496946852,180,0.04922299459576607,409.2513427734375,0.13998983800411224,0.02546296296296296
4,11,phase4_am_peak,-0.9173001356566034,180,-0.0012937316205352545,520.853271484375,0.18397867679595947,0.03009259259259259
5,12,phase4_am_peak,-0.938131408506942,180,-0.18948645889759064,453.4349365234375,0.22523941099643707,0.03333333333333333
6,13,phase4_am_peak,-0.7343843833787307,180,-0.043664366006851196,366.52874755859375,0.21764230728149414,0.046296296296296294
7,14,phase4_am_peak,-1.0139124368362558,180,-0.13880808651447296,627.8776245117188,0.2538600265979767,0.04861111111111111
8,15,phase4_am_peak,-0.9033944060520084,180,0.026251358911395073,504.42669677734375,0.2948399484157562,0.06574074074074074
9,16,phase4_am_peak,-0.8892226044686589,180,0.004242276307195425,601.81640625,0.32593274116516113,0.07037037037037037
10,17,phase4_am_peak,-0.7503581926305524,180,-0.11768578737974167,336.9092712402344,0.31176137924194336,0.0837962962962963
11,18,phase4_am_peak,-0.8127456951050887,180,0.036829158663749695,543.177001953125,0.3974462151527405,0.08101851851851852
12,19,phase4_am_peak,-0.7317308806888971,180,-0.13882821798324585,414.0537414550781,0.3577975034713745,0.07592592592592592
13,20,phase4_am_peak,-0.7553982803462911,180,0.05179407447576523,549.91015625,0.412647545337677,0.0912037037037037
14,21,phase4_am_peak,-0.7688652882130651,180,0.17562468349933624,487.53985595703125,0.4580959975719452,0.11574074074074074
15,22,phase4_am_peak,-0.7101816995547299,180,-0.2749948501586914,266.80694580078125,0.36636996269226074,0.10185185185185185
16,23,phase4_am_peak,-0.7476271077207131,180,0.024414677172899246,396.5433349609375,0.41687220335006714,0.13194444444444445
17,24,phase4_am_peak,-0.7092754861736446,180,0.04442591592669487,518.8157348632812,0.3928733766078949,0.1375
18,25,phase4_am_peak,-0.6576725103680137,180,-0.13083718717098236,322.02490234375,0.4249350428581238,0.1425925925925926
19,26,phase4_am_peak,-0.6383687442875593,180,0.02220052480697632,437.6524963378906,0.48447203636169434,0.1361111111111111
20,27,phase4_am_peak,-0.6353552239930862,180,-0.050656162202358246,308.0870666503906,0.4293307662010193,0.16111111111111112
21,28,phase4_am_peak,-0.8514091570000998,180,-0.05038405954837799,526.588623046875,0.47312846779823303,0.15787037037037038
22,29,phase4_am_peak,-0.5664886467611262,180,-0.06625533103942871,330.25335693359375,0.4890412390232086,0.14351851851851852
23,30,phase4_am_peak,-0.5933446940956829,180,-0.014459643512964249,276.433837890625,0.4978344440460205,0.1425925925925926
24,31,phase4_am_peak,-0.5487002170797022,180,-0.04365991801023483,261.222900390625,0.4865536391735077,0.15833333333333333
25,32,phase4_am_peak,-0.9619932176187567,180,-0.029457254335284233,736.6229858398438,0.6770515441894531,0.18981481481481483
26,33,phase4_am_peak,-0.6138921181126659,180,-0.004818649962544441,334.2977294921875,0.6263624429702759,0.17083333333333334
27,34,phase4_am_peak,-0.7575260975354856,180,0.12136482447385788,477.7313537597656,0.5938106179237366,0.1763888888888889
28,35,phase4_am_peak,-0.6094154926662158,180,-0.025546150282025337,284.8215026855469,0.4950416088104248,0.1763888888888889
29,36,phase4_am_peak,-0.5296821525397313,180,0.12413837015628815,241.34054565429688,0.697569727897644,0.18981481481481483
30,37,phase4_am_peak,-0.6292488354762221,180,-0.11768896877765656,240.3377685546875,0.6247569918632507,0.22962962962962963
31,38,phase4_am_peak,-0.6410373799271508,180,0.012904772534966469,415.1353454589844,0.7810568809509277,0.24768518518518517
32,39,phase4_am_peak,-0.7931953994675974,180,-0.047831494361162186,565.423583984375,0.6808671951293945,0.24814814814814815
33,40,phase4_am_peak,-0.6299840447287652,180,-0.03758079186081886,342.6979675292969,0.7246702313423157,0.24768518518518517
34,41,phase4_am_peak,-0.5737064270415231,180,-0.047497719526290894,275.11328125,0.7895739078521729,0.23472222222222222
35,42,phase4_am_peak,-0.7544017129889945,180,0.0412345826625824,286.60723876953125,0.7900184988975525,0.2175925925925926
36,43,phase4_am_peak,-0.6680237760736377,180,-0.08162013441324234,339.0194091796875,0.6782613396644592,0.262037037037037
37,44,phase4_am_peak,-0.8374084177023546,180,-0.11671800166368484,604.6321411132812,0.7058150768280029,0.262037037037037
38,45,phase4_am_peak,-0.6147200068943729,180,0.021882405504584312,319.3755798339844,0.6828690767288208,0.24074074074074073
39,46,phase4_am_peak,-0.5936530849229081,180,-0.032822489738464355,306.67169189453125,0.582377552986145,0.23472222222222222
40,47,phase4_am_peak,-0.6119506035117707,180,-0.2001541256904602,344.8946838378906,0.7017624378204346,0.2550925925925926
41,48,phase4_am_peak,-0.6242896431068918,180,-0.07263930886983871,274.2457580566406,0.767652153968811,0.2300925925925926
42,49,phase4_am_peak,-0.6009481792720621,180,-0.1866016834974289,303.69415283203125,0.6222110390663147,0.23148148148148148
43,50,phase4_am_peak,-0.8243018824459905,180,-0.1961279809474945,464.1170654296875,0.6411623358726501,0.22916666666666666
44,51,phase4_am_peak,-0.7030182303914069,180,-0.15945613384246826,300.90313720703125,0.6769918203353882,0.21203703703703702
45,52,phase4_am_peak,-0.6600563455829812,180,0.011304732412099838,444.9498596191406,0.6626278162002563,0.23425925925925925
46,53,phase4_am_peak,-0.6013879557419687,180,-0.03336215764284134,357.8346862792969,0.6742932200431824,0.25555555555555554
47,54,phase4_am_peak,-0.6135360298306156,180,-0.004029110539704561,347.8607177734375,0.7523207664489746,0.2462962962962963
48,55,phase4_am_peak,-0.6196591073253559,180,-0.22164544463157654,234.51165771484375,0.5893409848213196,0.2523148148148148
49,56,phase4_am_peak,-0.7971050683721173,180,0.001448121853172779,553.5764770507812,0.8237032890319824,0.26157407407407407
50,57,phase4_am_peak,-0.5461141613450111,180,-0.07013700157403946,222.93324279785156,0.6976677775382996,0.27870370370370373
51,58,phase4_am_peak,-0.569460562713204,180,0.013317348435521126,300.39044189453125,0.7851200103759766,0.25555555555555554
52,59,phase4_am_peak,-0.5893958349908311,180,-0.084054134786129,221.363525390625,0.8244873285293579,0.2773148148148148
53,60,phase4_am_peak,-0.5588655964047273,180,0.0042909057810902596,287.2371826171875,0.7947050333023071,0.26666666666666666
54,61,phase4_am_peak,-0.6444796020561905,180,0.05662669986486435,422.8553466796875,0.8194977641105652,0.25925925925925924
55,62,phase4_am_peak,-0.7765181870510551,180,-0.07706628739833832,551.7681884765625,0.7847471833229065,0.27314814814814814
56,63,phase4_am_peak,-0.5318719246107811,180,0.0016895085573196411,271.9567565917969,0.7966980934143066,0.28703703703703703
57,64,phase4_am_peak,-0.6672309009704581,180,0.12464847415685654,417.9899597167969,0.893619179725647,0.28055555555555556
58,65,phase4_am_peak,-0.4739050811070865,180,0.10463152825832367,299.2585144042969,0.839902400970459,0.2518518518518518
59,66,phase4_am_peak,-0.5272124296322279,180,0.09854292124509811,262.75506591796875,0.7568930983543396,0.2759259259259259
60,67,phase4_am_peak,-0.501276245446234,180,-0.1197320967912674,291.3011474609375,0.7155880331993103,0.26342592592592595
61,68,phase4_am_peak,-0.5157391448566401,180,0.06220371648669243,234.1243133544922,0.790416955947876,0.25046296296296294
62,69,phase4_am_peak,-0.5595500868198655,180,0.06194659695029259,305.2271728515625,0.9234194755554199,0.30324074074074076
63,70,phase4_am_peak,-0.5867649928315232,180,-0.045889195054769516,371.11248779296875,0.7060233354568481,0.26805555555555555
64,71,phase4_am_peak,-0.666262744423559,180,-0.022966794669628143,407.1722412109375,0.8766393661499023,0.29398148148148145
65,72,phase4_am_peak,-0.5410889695858242,180,0.024231167510151863,346.41754150390625,0.8167037963867188,0.29398148148148145
66,73,phase4_am_peak,-0.5633385954244189,180,-0.15919315814971924,266.8733825683594,0.8323310017585754,0.28379629629629627
67,74,phase4_am_peak,-0.6488225313361196,180,0.021472686901688576,317.8861083984375,0.7808985710144043,0.3
68,75,phase4_am_peak,-0.57674696676754,180,-0.09467460960149765,294.97314453125,0.8008104562759399,0.2671296296296296
69,76,phase4_am_peak,-0.5749841784361389,180,0.11931587755680084,260.86199951171875,0.8763538599014282,0.3
70,77,phase4_am_peak,-0.5444894109237125,180,0.06309159845113754,278.80218505859375,0.8872216939926147,0.275
71,78,phase4_am_peak,-0.6468217579176588,180,-0.06609094887971878,319.6226806640625,0.8125594854354858,0.2638888888888889
72,79,phase4_am_peak,-0.6407845408633303,180,0.04297817870974541,488.55694580078125,0.8037906885147095,0.2824074074074074
73,80,phase4_am_peak,-0.8845559638014928,180,0.0857902467250824,816.8384399414062,0.8138914108276367,0.2833333333333333
74,81,phase4_am_peak,-0.47518225330868125,180,-0.044824015349149704,222.13327026367188,0.8164141178131104,0.26944444444444443
75,82,phase4_am_peak,-0.5891477853908752,180,0.042451150715351105,506.77008056640625,0.8280016779899597,0.29953703703703705
76,83,phase4_am_peak,-0.7366859208981168,180,-0.005506776738911867,490.1514587402344,0.8532408475875854,0.3199074074074074
77,84,phase4_am_peak,-0.570337409222108,180,0.10059287399053574,300.1514587402344,0.8124569654464722,0.29768518518518516
78,85,phase4_am_peak,-0.600686664662884,180,0.14023682475090027,384.2402648925781,0.8302723169326782,0.2601851851851852
79,86,phase4_am_peak,-0.5224088832417952,180,-0.1047581136226654,214.21115112304688,0.8484015464782715,0.28194444444444444
80,87,phase4_am_peak,-0.6097515624459704,180,-0.14943742752075195,294.6566467285156,0.7479591369628906,0.2847222222222222
81,88,phase4_am_peak,-0.587053983454109,180,0.025129541754722595,270.9886474609375,0.8401539325714111,0.3199074074074074
82,89,phase4_am_peak,-0.5848267312106075,180,-0.15535321831703186,190.82521057128906,0.8602951765060425,0.31527777777777777
83,90,phase4_am_peak,-0.628803848467936,180,0.17877210676670074,532.5303344726562,0.9425098896026611,0.3143518518518518
84,91,phase4_am_peak,-0.5606819408659092,180,-0.04958786070346832,241.1580352783203,0.9154061079025269,0.3333333333333333
85,92,phase4_am_peak,-0.5061713535487063,180,-0.09165681898593903,229.93563842773438,0.849111795425415,0.3194444444444444
86,93,phase4_am_peak,-0.5224658948404378,180,-0.0796380490064621,235.23980712890625,0.8136395215988159,0.30277777777777776
87,94,phase4_am_peak,-0.49324867976899145,180,-0.14502158761024475,212.27304077148438,0.842913806438446,0.31296296296296294
88,95,phase4_am_peak,-0.5146627714948073,180,-0.1757137030363083,248.07177734375,0.7948773503303528,0.2953703703703704
89,96,phase4_am_peak,-0.5079428123726935,180,-0.03297547996044159,318.7559509277344,0.8784273862838745,0.30277777777777776
90,97,phase4_am_peak,-0.5235442007172039,180,-0.16397054493427277,286.8831787109375,0.8792256712913513,0.30833333333333335
91,98,phase4_am_peak,-0.5517133203474536,180,0.026947632431983948,275.43194580078125,0.8817301392555237,0.34120370370370373
92,99,phase4_am_peak,-0.5777418102272436,180,-0.03433290868997574,309.2997741699219,0.8598142862319946,0.35138888888888886
93,100,phase4_am_peak,-0.6066474480077291,180,0.01685040071606636,374.54681396484375,0.9706069827079773,0.3287037037037037
94,101,phase4_am_peak,-0.7906383991433016,180,0.027321338653564453,606.7008056640625,1.0605156421661377,0.3458333333333333
95,102,phase4_am_peak,-0.8492214566655253,180,-0.06284118443727493,653.7147216796875,0.9689922332763672,0.3685185185185185
96,103,phase4_am_peak,-0.5679902441897917,180,0.09389373660087585,364.7316589355469,0.9917364120483398,0.35509259259259257
97,104,phase4_am_peak,-0.5699903193189273,180,-0.24666839838027954,266.4753112792969,0.8403010368347168,0.3638888888888889
98,105,phase4_am_peak,-0.48470625889960545,180,0.017946546897292137,212.0922393798828,0.9553036093711853,0.34305555555555556
99,106,phase4_am_peak,-0.6913527351889468,180,-0.0777326300740242,468.55426025390625,0.9205366373062134,0.362962962962963
100,107,phase4_am_peak,-0.5171426896107801,180,-0.016212377697229385,393.0455017089844,0.9133471250534058,0.3138888888888889
101,108,phase4_am_peak,-0.5265206237170905,180,0.11025907844305038,369.73785400390625,1.0359303951263428,0.3337962962962963
102,109,phase4_am_peak,-0.6695991146662597,180,0.029673628509044647,508.3388977050781,0.9588648676872253,0.300462962962963
103,110,phase4_am_peak,-0.5363858591599804,180,0.06766622513532639,296.1867370605469,0.983270525932312,0.3449074074074074
104,111,phase4_am_peak,-0.5421397075149436,180,-0.08533825725317001,265.7729187011719,1.0680264234542847,0.3731481481481482
105,112,phase4_am_peak,-0.5552327201740332,180,0.0944032073020935,350.0075378417969,1.1597294807434082,0.3990740740740741
106,113,phase4_am_peak,-0.5188790390414719,180,-0.02665894478559494,256.35235595703125,1.0589518547058105,0.37175925925925923
107,114,phase4_am_peak,-0.556829269362,180,0.08326272666454315,274.4100646972656,1.0791094303131104,0.37407407407407406
108,115,phase4_am_peak,-0.5416869690117231,180,-0.007574733812361956,332.57989501953125,1.062317132949829,0.35555555555555557
109,116,phase4_am_peak,-0.5458239468184137,180,0.15487657487392426,412.3312072753906,0.9792138934135437,0.33425925925925926
110,117,phase4_am_peak,-0.4862431150434612,180,-0.008285592310130596,253.23800659179688,1.0730865001678467,0.37037037037037035
111,118,phase4_am_peak,-0.5078396895875397,180,-0.1637873351573944,229.0650177001953,1.096293568611145,0.4046296296296296
112,119,phase4_am_peak,-0.5098444695806972,180,0.10224860906600952,254.4564208984375,1.0460838079452515,0.412962962962963
113,120,phase4_am_peak,-0.5031669473500868,180,-0.009665126912295818,205.50987243652344,1.030066967010498,0.36342592592592593
114,121,phase4_am_peak,-0.5188540952325192,180,-0.11197973787784576,254.13380432128906,0.9355987906455994,0.3449074074074074
115,122,phase4_am_peak,-0.49904141096864235,180,-0.2517397403717041,192.00283813476562,0.9258381128311157,0.3425925925925926
116,123,phase4_am_peak,-0.4656531209771483,180,-0.16811388731002808,217.05332946777344,0.8734829425811768,0.3282407407407407
117,124,phase4_am_peak,-0.6462250996198586,180,-0.04903475195169449,340.1208190917969,0.9471861124038696,0.34074074074074073
118,125,phase4_am_peak,-0.5124801678708129,180,-0.08781534433364868,243.6411590576172,0.8415317535400391,0.32037037037037036
119,126,phase4_am_peak,-0.5209781483127018,180,0.12627743184566498,273.78997802734375,0.951566219329834,0.3537037037037037
120,127,phase4_am_peak,-0.5037543316471329,180,0.16468584537506104,297.11962890625,1.0507612228393555,0.34074074074074073
121,128,phase4_am_peak,-0.45065013155411554,180,-0.10009436309337616,251.18594360351562,0.9358822107315063,0.32685185185185184
122,129,phase4_am_peak,-0.4483954315841432,180,-0.029458746314048767,231.8743896484375,0.7554461359977722,0.2935185185185185
123,130,phase4_am_peak,-0.5546657491772452,180,0.05011273920536041,289.5443115234375,0.9128918647766113,0.31712962962962965
124,131,phase4_am_peak,-0.5586848641775393,180,-0.010960572399199009,295.2554931640625,0.8407697677612305,0.32407407407407407
125,132,phase4_am_peak,-0.672642480543134,180,-0.039892107248306274,395.9267883300781,0.961431622505188,0.3625
126,133,phase4_am_peak,-0.5864997576931649,180,0.011424793861806393,475.4637451171875,0.7688344717025757,0.350462962962963
127,134,phase4_am_peak,-0.5526196091095561,180,-0.01901380904018879,225.19235229492188,0.799453616142273,0.33796296296296297
128,135,phase4_am_peak,-0.5090320703477282,180,0.03397798910737038,270.6416015625,0.8343328237533569,0.34074074074074073
129,136,phase4_am_peak,-0.6182694885227256,180,0.08714788407087326,536.7675170898438,0.9112101793289185,0.33796296296296297
130,137,phase4_am_peak,-0.5300777978627814,180,0.04788117855787277,427.89813232421875,0.8305832743644714,0.3472222222222222
131,138,phase4_am_peak,-0.470719366785248,180,0.0018536420539021492,273.58544921875,0.835140585899353,0.34953703703703703
132,139,phase4_am_peak,-0.4953671242501512,180,-0.1544494479894638,342.5215759277344,0.7650313973426819,0.32037037037037036
133,140,phase4_am_peak,-0.4967632639283055,180,-0.12803618609905243,225.9368896484375,0.81150221824646,0.32175925925925924
134,141,phase4_am_peak,-0.45543248179475077,180,0.008260390721261501,311.4014587402344,0.8015246391296387,0.32037037037037036
135,142,phase4_am_peak,-0.47531676131777234,180,0.028807710856199265,324.9090576171875,0.8312888145446777,0.3287037037037037
136,143,phase4_am_peak,-0.5726439786899398,180,-0.2476126104593277,279.1208801269531,0.7256646156311035,0.3023148148148148
137,144,phase4_am_peak,-0.47429817074885694,180,-0.06575553119182587,222.66229248046875,0.8063973188400269,0.3143518518518518
138,145,phase4_am_peak,-0.49128519897948814,180,-0.016502905637025833,259.66949462890625,0.8663175106048584,0.36342592592592593
139,146,phase4_am_peak,-0.4698106478001692,180,0.025250181555747986,265.9414367675781,0.8394341468811035,0.33240740740740743
140,147,phase4_am_peak,-0.5083474980847184,180,0.049681421369314194,316.1217956542969,0.7781699895858765,0.32175925925925924
141,148,phase4_am_peak,-0.7049600704701905,180,0.03992961347103119,578.9134521484375,0.9257311820983887,0.36157407407407405
142,149,phase4_am_peak,-0.4979230057609304,180,-0.07742469757795334,246.93545532226562,0.949623703956604,0.35462962962962963
143,150,phase4_am_peak,-0.48706436630807404,180,-0.09223271161317825,259.1519775390625,0.8406063318252563,0.3333333333333333
144,151,phase4_am_peak,-0.40265969659657436,180,0.017530687153339386,239.57940673828125,0.8922314643859863,0.35185185185185186
145,152,phase4_am_peak,-0.512951696366153,180,0.00044302456080913544,295.4813232421875,0.8390558958053589,0.3490740740740741
146,153,phase4_am_peak,-0.4770416675099037,180,-0.0021663750521838665,380.2748107910156,0.7845619320869446,0.3263888888888889
147,154,phase4_am_peak,-0.52570435245601,180,0.18243089318275452,383.7799987792969,0.907928466796875,0.324537037037037
148,155,phase4_am_peak,-0.4669009866099455,180,-0.027988046407699585,227.04513549804688,0.754684329032898,0.31805555555555554
149,156,phase4_am_peak,-0.7426800850490118,180,-0.04645850509405136,478.6246643066406,0.823996901512146,0.31574074074074077
150,157,phase4_am_peak,-0.5785005534687345,180,-0.05259930342435837,427.2622985839844,0.7289834022521973,0.3402777777777778
151,158,phase4_am_peak,-0.47413653568319236,180,-0.14782582223415375,259.2012023925781,0.793645441532135,0.3282407407407407
152,159,phase4_am_peak,-0.5293171460596771,180,-0.07612656056880951,296.799560546875,0.7679004669189453,0.30925925925925923
153,160,phase4_am_peak,-0.5059706738345088,180,-0.2151976227760315,297.0579833984375,0.8421617150306702,0.32546296296296295
154,161,phase4_am_peak,-0.5272309257031447,180,0.12725786864757538,336.3615417480469,0.8064327239990234,0.32083333333333336
155,162,phase4_am_peak,-0.5085800775839228,180,0.024091826751828194,347.4318542480469,0.7736301422119141,0.3425925925925926
156,163,phase4_am_peak,-0.5307844125340088,180,0.15602047741413116,345.6912536621094,0.8480172157287598,0.3662037037037037
157,164,phase4_am_peak,-0.38677822766477526,180,0.1304028332233429,244.06509399414062,0.9678975343704224,0.3726851851851852
158,165,phase4_am_peak,-0.47964467589081916,180,0.04484787955880165,280.28009033203125,0.9558447599411011,0.3592592592592593
159,166,phase4_am_peak,-0.7743350947775262,180,0.1413370817899704,777.020263671875,0.8699183464050293,0.33101851851851855
160,167,phase4_am_peak,-0.48528474211128536,180,-0.06904934346675873,248.6324005126953,0.7441934943199158,0.2916666666666667
161,168,phase4_am_peak,-1.030385526363259,180,-0.046052202582359314,844.9351806640625,0.7819666862487793,0.32685185185185184
162,169,phase4_am_peak,-0.4970624025805394,180,0.008708948269486427,289.8766784667969,0.8082703351974487,0.324537037037037
163,170,phase4_am_peak,-0.5695979711516072,180,-0.12482904642820358,303.1110534667969,0.8777293562889099,0.3425925925925926
164,171,phase4_am_peak,-0.44306203191476884,180,-0.07097684592008591,252.38568115234375,0.9447709918022156,0.3837962962962963
165,172,phase4_am_peak,-1.1669801409890403,180,-0.0824967473745346,920.45458984375,0.9768314361572266,0.40370370370370373
166,173,phase4_am_peak,-0.5509336365351682,180,0.054312996566295624,449.1905822753906,0.9468170404434204,0.38935185185185184
167,174,phase4_am_peak,-0.4917148340360206,180,-0.09819215536117554,280.644775390625,0.9981297850608826,0.41435185185185186
168,175,phase4_am_peak,-0.5768483960505927,180,-0.012101370841264725,448.28790283203125,0.8862116932868958,0.4027777777777778
169,176,phase4_am_peak,-0.5383488658692551,180,-0.16887062788009644,242.28622436523438,0.8027070760726929,0.3675925925925926
170,177,phase4_am_peak,-0.3771803811800168,180,-0.30691638588905334,184.54237365722656,0.7423228621482849,0.3476851851851852
171,178,phase4_am_peak,-0.4574982542231791,180,-0.21759232878684998,215.55902099609375,0.727506160736084,0.3194444444444444
172,179,phase4_am_peak,-0.6156441359554865,180,-0.07930833101272583,306.5080261230469,0.7112648487091064,0.337037037037037
173,180,phase4_am_peak,-0.4462911660321467,180,-0.032871656119823456,228.599853515625,0.7090824246406555,0.3300925925925926
174,181,phase4_am_peak,-0.4515144117220285,180,-0.022542357444763184,367.8467712402344,0.7861036062240601,0.35462962962962963
175,182,phase4_am_peak,-0.4753900065758072,180,-0.03154106065630913,272.8049011230469,0.8751389980316162,0.37453703703703706
176,183,phase4_am_peak,-0.4977992164178906,180,-0.15602849423885345,262.30474853515625,0.8245595693588257,0.3907407407407407
177,184,phase4_am_peak,-0.38451284479145637,180,0.06224554404616356,298.9653015136719,0.9767074584960938,0.38657407407407407
178,185,phase4_am_peak,-0.44233864322928834,180,0.0035956325009465218,223.6135711669922,0.8788974285125732,0.39444444444444443
179,186,phase4_am_peak,-0.5012667571748306,180,-0.09771423786878586,235.6053009033203,0.9354022741317749,0.3541666666666667
180,187,phase4_am_peak,-0.43729646136260597,180,-0.0707000195980072,187.35101318359375,0.9105217456817627,0.35833333333333334
181,188,phase4_am_peak,-0.4327746035030683,180,-0.026493700221180916,269.1383056640625,0.9198011755943298,0.36018518518518516
182,189,phase4_am_peak,-0.40536716741731776,180,-0.1562892347574234,251.26168823242188,0.9382146596908569,0.39861111111111114
183,190,phase4_am_peak,-0.40340314083504425,180,0.008725185878574848,196.47100830078125,0.9862282276153564,0.4074074074074074
184,191,phase4_am_peak,-0.4208621469974792,180,-0.0032807430252432823,263.8420104980469,1.052772045135498,0.42268518518518516
185,192,phase4_am_peak,-0.41748854481026354,180,0.13356783986091614,216.29933166503906,0.9649193286895752,0.3787037037037037
186,193,phase4_am_peak,-0.46082246695669865,180,-0.029819365590810776,211.14332580566406,0.9857866764068604,0.38564814814814813
187,194,phase4_am_peak,-0.4652384018910853,180,-0.023312075063586235,250.46743774414062,0.926194429397583,0.3731481481481482
188,195,phase4_am_peak,-0.43741755212958894,180,0.01142291259020567,216.59059143066406,0.879616379737854,0.3421296296296296
189,196,phase4_am_peak,-0.4570701613585694,180,0.17508332431316376,326.949951171875,0.8891007304191589,0.35694444444444445
190,197,phase4_am_peak,-0.46734064401147923,180,0.07792350649833679,295.982177734375,0.9433041214942932,0.36712962962962964
191,198,phase4_am_peak,-0.5136139637990637,180,-0.0634981244802475,331.3661804199219,0.906280517578125,0.3814814814814815
192,199,phase4_am_peak,-0.49891826134021344,180,-0.007055467460304499,240.0482177734375,0.9632440209388733,0.3921296296296296
193,200,phase4_am_peak,-0.4437093844235143,180,0.14552998542785645,347.1968078613281,0.9027407169342041,0.3939814814814815
194,201,phase4_am_peak,-0.3947667951699094,180,0.10286663472652435,239.9163055419922,0.9759360551834106,0.35555555555555557
195,202,phase4_am_peak,-0.5373199878244802,180,-0.0020122560672461987,326.47967529296875,0.850103497505188,0.2935185185185185
196,203,phase4_am_peak,-0.44834283961425814,180,-0.16284742951393127,319.9033203125,0.759100079536438,0.30972222222222223
197,204,phase4_am_peak,-0.4334146608643735,180,-0.134023979306221,211.96493530273438,0.9269417524337769,0.3101851851851852
198,205,phase4_am_peak,-0.41484138091595535,180,0.03523604944348335,334.9364013671875,0.8654330968856812,0.3199074074074074
199,206,phase4_am_peak,-0.42865548454900654,180,0.08422719687223434,284.59429931640625,0.8423922657966614,0.2861111111111111
